clade_name,SRR30598618,SRR30598619,SRR30598620,SRR30598621,SRR30598622,SRR30598623,SRR30598624,SRR30598625,SRR30598626,SRR30598627,SRR30598628,SRR30598629,SRR30598630,SRR30598631,SRR30598633,SRR30598634,SRR30598635,SRR30598636,SRR30598637,SRR30598638,SRR30598639,SRR30598640,SRR30598641,SRR30598642,SRR30598643,SRR30598644,SRR30598645,SRR30598646,SRR30598647,SRR30598648,SRR30598650,SRR30598651,SRR30598652,SRR30598653,SRR30598654,SRR30598655,SRR30598656
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium sp900540255|t__GCF_900540255.1,0.0407,0,0.0154,0,0,0,0,0,0.005,0,0,0,0.0866,0,0,0,0.2959,0.0091,0,0,0.0151,0.1667,0,0.0091,0.3071,0,0,0,0,0,0.014,0,0,0,0,0,0.002
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium sp900769625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183,0,0,0,0.0045,0.0102,0,0,0.0397,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium sp900769625|t__GCF_900769625.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183,0,0,0,0.0045,0.0102,0,0,0.0397,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium sp934746015,0,0,0,0.0042,0,0,0.0183,0,0,0,0,0,0,0.0206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium sp934746015|t__GCA_934746015.1,0,0,0,0.0042,0,0,0.0183,0,0,0,0,0,0,0.0206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium sp934754915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033,0.0253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium sp934754915|t__GCF_934754915.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033,0.0253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium sp934754925,0.0196,0,0,0,0,0,0.0521,0,0,0,0,0,0.0226,0,0,0,0,0,0,0,0.0059,0.0026,0,0,0.0423,0.0265,0,0,0,0.0053,0.0126,0,0,0.031,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium sp934754925|t__GCF_934754925.1,0.0196,0,0,0,0,0,0.0521,0,0,0,0,0,0.0226,0,0,0,0,0,0,0,0.0059,0.0026,0,0,0.0423,0.0265,0,0,0,0.0053,0.0126,0,0,0.031,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium sp934755305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium sp934755305|t__GCF_934755305.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium tertium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0097,0,0,0,0,0,0,0.0351,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium tertium|t__GCF_017873245.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0097,0,0,0,0,0,0,0.0351,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Sarcina,0.4981,0,0.02,0.0292,0,0,0.3391,0,0,0,0.0181,0,0.024,0.0295,0,0,0.2531,0,0,0,0.0327,0.1929,0,0.0025,0.0236,0.0192,0.013,0.0207,0,0.0381,0.3547,0,0,0.026,0,0,0.0039
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Sarcina|s__Sarcina perfringens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198,0.0192,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Sarcina|s__Sarcina perfringens|t__GCF_000013285.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198,0.0192,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Sarcina|s__Sarcina ventriculi,0.4981,0,0.02,0.0292,0,0,0.3391,0,0,0,0.0181,0,0.024,0.0295,0,0,0.2531,0,0,0,0.0327,0.1929,0,0.0025,0.0038,0,0.013,0.0207,0,0.0381,0.3547,0,0,0.026,0,0,0.0039
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Sarcina|s__Sarcina ventriculi|t__GCF_900456775.1,0.4981,0,0.02,0.0292,0,0,0.3391,0,0,0,0.0181,0,0.024,0.0295,0,0,0.2531,0,0,0,0.0327,0.1929,0,0.0025,0.0038,0,0.013,0.0207,0,0.0381,0.3547,0,0,0.026,0,0,0.0039
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Eubacteriales,0,0,0,0,0,0,0.0197,0,0.0054,0,0,0,0,0,0,0.0055,0,0,0.0492,0.02,0,0,0.0174,0,0,0,0,0.0496,0,0,0,0,0,0,0,0,0.0344
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Eubacteriales|f__Anaerofustaceae,0,0,0,0,0,0,0,0,0.0054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Eubacteriales|f__Anaerofustaceae|g__Anaerofustis,0,0,0,0,0,0,0,0,0.0054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Eubacteriales|f__Anaerofustaceae|g__Anaerofustis|s__Anaerofustis sp900549875,0,0,0,0,0,0,0,0,0.0054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Eubacteriales|f__Anaerofustaceae|g__Anaerofustis|s__Anaerofustis sp900549875|t__GCF_024623185.1,0,0,0,0,0,0,0,0,0.0054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae,0,0,0,0,0,0,0.0103,0,0,0,0,0,0,0,0,0.0055,0,0,0.0492,0.02,0,0,0.0174,0,0,0,0,0.0496,0,0,0,0,0,0,0,0,0.0344
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium,0,0,0,0,0,0,0.0103,0,0,0,0,0,0,0,0,0.0055,0,0,0.0492,0.02,0,0,0.0174,0,0,0,0,0.0496,0,0,0,0,0,0,0,0,0.0344
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium callanderi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055,0,0,0,0.02,0,0,0.0174,0,0,0,0,0.0496,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium callanderi|t__GCF_900142645.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055,0,0,0,0.02,0,0,0.0174,0,0,0,0,0.0496,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium limosum,0,0,0,0,0,0,0.0103,0,0,0,0,0,0,0,0,0,0,0,0.0492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium limosum|t__GCF_000807675.2,0,0,0,0,0,0,0.0103,0,0,0,0,0,0,0,0,0,0,0,0.0492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Eubacteriales|f__Garciellaceae,0,0,0,0,0,0,0.0094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Eubacteriales|f__Garciellaceae|g__Irregularibacter,0,0,0,0,0,0,0.0094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Eubacteriales|f__Garciellaceae|g__Irregularibacter|s__Irregularibacter muris,0,0,0,0,0,0,0.0094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Eubacteriales|f__Garciellaceae|g__Irregularibacter|s__Irregularibacter muris|t__GCF_024622505.1,0,0,0,0,0,0,0.0094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales,16.3793,44.6989,21.719,4.4427,14.9731,0.9775,10.9105,0.5014,16.2279,1.2374,2.7542,15.823,7.0932,25.5136,0,0.7602,27.0669,17.2711,1.637,12.5814,21.3516,21.9462,7.2241,23.7267,34.4286,17.7386,14.8456,20.6643,9.1866,9.4267,10.3813,15.842,6.6688,20.4358,29.1597,0.116,9.9032
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae,0.0362,0.2473,0.0448,0.1189,0,0,0,0,0.3437,0,0.0211,0.0522,0.0273,0.1193,0,0,0.0506,0.051,0,0,0.0551,0.0236,0.0367,0.114,0.0834,0.4825,0.0875,0.009,0.3696,0.0129,0.0355,0.0353,0.065,0.0654,0.0568,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__Anaerotignum,0.0255,0.1449,0.0265,0.0776,0,0,0,0,0.2196,0,0.0097,0.0046,0.0201,0.1015,0,0,0.0211,0.0204,0,0,0.0144,0,0.0367,0.0869,0.0403,0.4709,0.064,0,0.3644,0.0129,0.0112,0.0353,0.065,0.0299,0.0135,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__Anaerotignum|s__Anaerotignum faecicola,0.0255,0.1449,0.0265,0.0776,0,0,0,0,0.2196,0,0.0097,0.0046,0.0201,0.1015,0,0,0.0211,0.0204,0,0,0.0144,0,0.0367,0.0869,0.0403,0,0.064,0,0.3644,0.0129,0.0112,0.0353,0.065,0.0299,0.0135,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__Anaerotignum|s__Anaerotignum faecicola|t__GCF_003865035.1,0.0255,0.1449,0.0265,0.0776,0,0,0,0,0.2196,0,0.0097,0.0046,0.0201,0.1015,0,0,0.0211,0.0204,0,0,0.0144,0,0.0367,0.0869,0.0403,0,0.064,0,0.3644,0.0129,0.0112,0.0353,0.065,0.0299,0.0135,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__Anaerotignum|s__Anaerotignum sp905214825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4709,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__Anaerotignum|s__Anaerotignum sp905214825|t__GCA_905214825.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4709,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__CAKTER01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__CAKTER01|s__CAKTER01 sp934552695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__CAKTER01|s__CAKTER01 sp934552695|t__GCA_934552695.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__HGM11808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__HGM11808|s__HGM11808 sp900757025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__HGM11808|s__HGM11808 sp900757025|t__GCA_900757025.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__Metalachnospira,0.0058,0.0619,0.0129,0.0413,0,0,0,0,0.1241,0,0.0114,0.031,0.0072,0,0,0,0.0112,0.0061,0,0,0.0338,0,0,0.0102,0,0.007,0.0079,0.009,0,0,0.0101,0,0,0.0241,0.0182,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__Metalachnospira|s__Metalachnospira sp900553995,0.0058,0.0619,0.0129,0.0413,0,0,0,0,0.1241,0,0.0114,0.031,0.0072,0,0,0,0.0112,0.0061,0,0,0.0338,0,0,0.0102,0,0.007,0.0079,0.009,0,0,0.0101,0,0,0.0241,0.0182,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__Metalachnospira|s__Metalachnospira sp900553995|t__GCF_018918145.1,0.0058,0.0619,0.0129,0.0413,0,0,0,0,0.1241,0,0.0114,0.031,0.0072,0,0,0,0.0112,0.0061,0,0,0.0338,0,0,0.0102,0,0.007,0.0079,0.009,0,0,0.0101,0,0,0.0241,0.0182,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__Neoanaerotignum_A,0.0049,0.0405,0.0054,0,0,0,0,0,0,0,0,0.0166,0,0.0178,0,0,0.0183,0.0121,0,0,0.0069,0.0236,0,0.0169,0.0431,0.0046,0.0156,0,0.0052,0,0.0142,0,0,0.0114,0.0207,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__Neoanaerotignum_A|s__Neoanaerotignum_A sp934256695,0.0049,0.0405,0.0054,0,0,0,0,0,0,0,0,0.0166,0,0.0178,0,0,0.0183,0.0121,0,0,0.0069,0.0236,0,0.0169,0.0431,0.0046,0.0156,0,0.0052,0,0.0142,0,0,0.0114,0.0207,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__Neoanaerotignum_A|s__Neoanaerotignum_A sp934256695|t__GCA_934256695.1,0.0049,0.0405,0.0054,0,0,0,0,0,0,0,0,0.0166,0,0.0178,0,0,0.0183,0.0121,0,0,0.0069,0.0236,0,0.0169,0.0431,0.0046,0.0156,0,0.0052,0,0.0142,0,0,0.0114,0.0207,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Bianqueaceae,0,0,0.0207,0,0,0,0,0,0,0,0,0.0278,0.0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058,0,0,0.0115,0,0,0,0,0.0065,0,0.0158
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Bianqueaceae|g__Faecimorpha,0,0,0.0207,0,0,0,0,0,0,0,0,0.0278,0.0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058,0,0,0.0115,0,0,0,0,0.0065,0,0.0158
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Bianqueaceae|g__Faecimorpha|s__Faecimorpha sp900764045,0,0,0.0207,0,0,0,0,0,0,0,0,0.0278,0.0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058,0,0,0.0115,0,0,0,0,0.0065,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Bianqueaceae|g__Faecimorpha|s__Faecimorpha sp900764045|t__GCA_900764045.1,0,0,0.0207,0,0,0,0,0,0,0,0,0.0278,0.0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058,0,0,0.0115,0,0,0,0,0.0065,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Bianqueaceae|g__Faecimorpha|s__Faecimorpha stercoravium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Bianqueaceae|g__Faecimorpha|s__Faecimorpha stercoravium|t__GCA_018712555.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__CAG-274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__CAG-274|g__CAG-274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__CAG-274|g__CAG-274|s__CAG-274 sp900545305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__CAG-274|g__CAG-274|s__CAG-274 sp900545305|t__GCA_900545305.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__CAG-274|g__Gallispira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__CAG-274|g__Gallispira|s__Gallispira sp900551755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__CAG-274|g__Gallispira|s__Gallispira sp900551755|t__GCA_902469905.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Cellulosilyticaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Cellulosilyticaceae|g__Cellulosilyticum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Cellulosilyticaceae|g__Cellulosilyticum|s__Cellulosilyticum sp019418225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Cellulosilyticaceae|g__Cellulosilyticum|s__Cellulosilyticum sp019418225|t__GCA_019418225.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Cellulosilyticaceae|g__Zhenhengia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0083,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Cellulosilyticaceae|g__Zhenhengia|s__Zhenhengia yiwuensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0083,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Cellulosilyticaceae|g__Zhenhengia|s__Zhenhengia yiwuensis|t__GCF_014384995.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0083,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae,16.3431,44.4516,21.6535,4.3238,14.9731,0.9775,10.9105,0.5014,15.8842,1.2374,2.7331,15.743,7.0552,25.3943,0,0.7602,26.9858,17.2201,1.637,12.5814,21.2915,21.9226,7.1874,23.6127,34.3088,17.2561,14.7523,20.6553,8.817,9.4023,10.3458,15.8067,6.6038,20.3704,29.0964,0.116,9.8874
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__14-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__14-2|s__14-2 sp934434905,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__14-2|s__14-2 sp934434905|t__GCA_934434905.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Acetatifactor,0.0933,0.982,0.8974,0.0142,0.0448,0,0.0411,0.0326,0.8511,0,0,0.5297,0.0333,0.657,0,0.0565,3.6151,0.1037,0,0.052,4.0641,0.4182,0,2.4354,1.8209,0,0.4858,0.0917,0.0163,0.0211,0,0,0.041,0.025,0.807,0,0.0157
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Acetatifactor|s__Acetatifactor acetigignens,0,0,0.0113,0.0082,0.0297,0,0,0,0,0,0,0.4973,0.0273,0.0508,0,0.0257,0.0127,0.0241,0,0,2.1572,0.1207,0,0,0,0,0,0.037,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Acetatifactor|s__Acetatifactor acetigignens|t__GCF_025567015.1,0,0,0.0113,0.0082,0.0297,0,0,0,0,0,0,0.4973,0.0273,0.0508,0,0.0257,0.0127,0.0241,0,0,2.1572,0.1207,0,0,0,0,0,0.037,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Acetatifactor|s__Acetatifactor intestinalis,0,0,0.6364,0,0,0,0,0,0,0,0,0,0,0.2506,0,0,0.9964,0,0,0,0.6615,0,0,0,1.8191,0,0.2731,0.0446,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Acetatifactor|s__Acetatifactor intestinalis|t__GCF_009695995.1,0,0,0.6364,0,0,0,0,0,0,0,0,0,0,0.2506,0,0,0.9964,0,0,0,0.6615,0,0,0,1.8191,0,0.2731,0.0446,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Acetatifactor|s__Acetatifactor sp003447295,0.0468,0.9753,0.1489,0.006,0.0151,0,0.0411,0,0.8292,0,0,0.03,0,0.1969,0,0.0308,2.606,0.0534,0,0.052,0.7191,0.0513,0,2.4354,0,0,0,0,0,0,0,0,0.041,0.025,0.5828,0,0.0053
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Acetatifactor|s__Acetatifactor sp003447295|t__GCA_003447295.1,0.0468,0.9753,0.1489,0.006,0.0151,0,0.0411,0,0.8292,0,0,0.03,0,0.1969,0,0.0308,2.606,0.0534,0,0.052,0.7191,0.0513,0,2.4354,0,0,0,0,0,0,0,0,0.041,0.025,0.5828,0,0.0053
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Acetatifactor|s__Acetatifactor sp900554205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0824,0,0,0.0079,0,0,0,0,0,0,0
