"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00566373426642963	0.0174401573447986	"All logistic values are the same"	"prevalence"	37	37
"COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	5.21697840483171e-09	2.86796691647853e-07	"All logistic values are the same"	"prevalence"	37	37
"DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	3.17497728667959e-05	0.000232371526054086	"All logistic values are the same"	"prevalence"	37	37
"FASYN-ELONG-PWY: fatty acid elongation -- saturated"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0203779466863518	0.0485418069651306	"All logistic values are the same"	"prevalence"	37	37
"FERMENTATION-PWY: mixed acid fermentation"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0173950746330256	0.0430613367141075	"All logistic values are the same"	"prevalence"	37	37
"GALACTARDEG-PWY: D-galactarate degradation I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00119956482905426	0.00514486738025512	"All logistic values are the same"	"prevalence"	37	37
"GLUCARDEG-PWY: D-glucarate degradation I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00398182066840103	0.0130794087316645	"All logistic values are the same"	"prevalence"	37	37
"GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00120216703142595	0.00514486738025512	"All logistic values are the same"	"prevalence"	37	37
"GLUCONEO-PWY: gluconeogenesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	7.29460745585442e-07	7.2230916964833e-06	"All logistic values are the same"	"prevalence"	37	37
"GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	6.61718437089398e-06	5.76151397810597e-05	"All logistic values are the same"	"prevalence"	37	37
"GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronosides degradation"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0238047918521114	0.0548923282434532	"All logistic values are the same"	"prevalence"	37	37
"GLUDEG-I-PWY: GABA shunt"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.011479395339709	0.0306724584473706	"All logistic values are the same"	"prevalence"	37	37
"GLUTORN-PWY: L-ornithine biosynthesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	4.9063323221965e-06	4.3468382854548e-05	"All logistic values are the same"	"prevalence"	37	37
"GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	5.30478979188231e-07	5.58108092687618e-06	"All logistic values are the same"	"prevalence"	37	37
"GLYCOLYSIS-E-D: superpathway of glycolysis and the Entner-Doudoroff pathway"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0170055011457402	0.0423043255103389	"All logistic values are the same"	"prevalence"	37	37
"GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00679162566351021	0.0199151464610793	"All logistic values are the same"	"prevalence"	37	37
"GLYOXYLATE-BYPASS: glyoxylate cycle"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00159422040115809	0.00624094033011499	"All logistic values are the same"	"prevalence"	37	37
"HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00250447028081968	0.00909897476125136	"All logistic values are the same"	"prevalence"	37	37
"HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0249566089298243	0.0567706644574833	"All logistic values are the same"	"prevalence"	37	37
"HISTSYN-PWY: L-histidine biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.21490523863343e-07	1.70424207086079e-06	"All logistic values are the same"	"prevalence"	37	37
"HOMOSER-METSYN-PWY: L-methionine biosynthesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.000291883546612248	0.0016377910115465	"All logistic values are the same"	"prevalence"	37	37
"HSERMETANA-PWY: L-methionine biosynthesis III"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0010237560490397	0.00457519296252257	"All logistic values are the same"	"prevalence"	37	37
"ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.18351786149162e-08	3.1000883386822e-07	"All logistic values are the same"	"prevalence"	37	37
"KETOGLUCONMET-PWY: ketogluconate metabolism"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00233773137973436	0.00861718501288945	"All logistic values are the same"	"prevalence"	37	37
"MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00033575302324107	0.00176620079934105	"All logistic values are the same"	"prevalence"	37	37
"METHGLYUT-PWY: superpathway of methylglyoxal degradation"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	8.48408520135457e-05	0.000556423769699229	"All logistic values are the same"	"prevalence"	37	37
"METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.000319772561640397	0.00172518186901268	"All logistic values are the same"	"prevalence"	37	37
"NONMEVIPP-PWY: methylerythritol phosphate pathway I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.28914564578864e-08	3.1000883386822e-07	"All logistic values are the same"	"prevalence"	37	37
"NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00894168771335813	0.0249478027361649	"All logistic values are the same"	"prevalence"	37	37
"OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00698182175378248	0.0202633332509204	"All logistic values are the same"	"prevalence"	37	37
"ORNDEG-PWY: superpathway of ornithine degradation"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0120972701573261	0.0321532706813141	"All logistic values are the same"	"prevalence"	37	37
"P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0133029418764656	0.0348354465161785	"All logistic values are the same"	"prevalence"	37	37
"P221-PWY: octane oxidation"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00200628364598021	0.00756099433746274	"All logistic values are the same"	"prevalence"	37	37
"P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0259338143552487	0.0584668582562526	"All logistic values are the same"	"prevalence"	37	37
"P41-PWY: pyruvate fermentation to acetate and (S)-lactate I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.000435774953825852	0.00217887476912926	"All logistic values are the same"	"prevalence"	37	37
"P42-PWY: incomplete reductive TCA cycle"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0463006849155216	0.094663343653192	"All logistic values are the same"	"prevalence"	37	37
"P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00682241651042914	0.0199151464610793	"All logistic values are the same"	"prevalence"	37	37
"PANTO-PWY: phosphopantothenate biosynthesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	2.115261845681e-07	2.67051808017227e-06	"All logistic values are the same"	"prevalence"	37	37
"PANTOSYN-PWY: superpathway of coenzyme A biosynthesis I (bacteria)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.25624156632753e-08	3.1000883386822e-07	"All logistic values are the same"	"prevalence"	37	37
"PENTOSE-P-PWY: pentose phosphate pathway"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.000352242850719442	0.00183384164549813	"All logistic values are the same"	"prevalence"	37	37
"PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	4.1348859891599e-09	2.86796691647853e-07	"All logistic values are the same"	"prevalence"	37	37
"POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	8.76561013207766e-06	7.25677560114626e-05	"All logistic values are the same"	"prevalence"	37	37
"PPGPPMET-PWY: ppGpp metabolism"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00828075513590099	0.0232321185757222	"All logistic values are the same"	"prevalence"	37	37
"PWY-1042: glycolysis IV"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	9.80193926025663e-09	3.1000883386822e-07	"All logistic values are the same"	"prevalence"	37	37
"PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0202992339759567	0.0485418069651306	"All logistic values are the same"	"prevalence"	37	37
"PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00680583487966624	0.0199151464610793	"All logistic values are the same"	"prevalence"	37	37
"PWY-2941: L-lysine biosynthesis II"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0349830482737041	0.0754976041804298	"All logistic values are the same"	"prevalence"	37	37
"PWY-2942: L-lysine biosynthesis III"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	6.06182478606332e-05	0.00041367858337324	"All logistic values are the same"	"prevalence"	37	37
"PWY-3001: superpathway of L-isoleucine biosynthesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.83353678750997e-05	0.00014029334510493	"All logistic values are the same"	"prevalence"	37	37
"PWY-3841: folate transformations II (plants)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.70807914479099e-08	3.5940832004977e-07	"All logistic values are the same"	"prevalence"	37	37
"PWY-4041: &gamma;-glutamyl cycle"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0100340786957793	0.027539183377003	"All logistic values are the same"	"prevalence"	37	37
"PWY-5030: L-histidine degradation III"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0397556852847814	0.0838462542223771	"All logistic values are the same"	"prevalence"	37	37
"PWY-5097: L-lysine biosynthesis VI"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	5.05602715250575e-09	2.86796691647853e-07	"All logistic values are the same"	"prevalence"	37	37
"PWY-5100: pyruvate fermentation to acetate and lactate II"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00011143476420461	0.0007034319490416	"All logistic values are the same"	"prevalence"	37	37
"PWY-5103: L-isoleucine biosynthesis III"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.1311003911274e-08	3.1000883386822e-07	"All logistic values are the same"	"prevalence"	37	37
"PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00733222767317943	0.0208486485129435	"All logistic values are the same"	"prevalence"	37	37
"PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.000991651387871828	0.00451156712500246	"All logistic values are the same"	"prevalence"	37	37
"PWY-5188: tetrapyrrole biosynthesis I (from glutamate)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0216636297332347	0.0511221168938481	"All logistic values are the same"	"prevalence"	37	37
"PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.000321215228835658	0.00172518186901268	"All logistic values are the same"	"prevalence"	37	37
"PWY-5505: L-glutamate and L-glutamine biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0080239981500414	0.0226375366802844	"All logistic values are the same"	"prevalence"	37	37
"PWY-5667: CDP-diacylglycerol biosynthesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	9.99962002090626e-09	3.1000883386822e-07	"All logistic values are the same"	"prevalence"	37	37
"PWY-5675: nitrate reduction V (assimilatory)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.000401362874430822	0.00203239069920391	"All logistic values are the same"	"prevalence"	37	37
"PWY-5686: UMP biosynthesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	5.82328025799939e-08	1.01405397596196e-06	"All logistic values are the same"	"prevalence"	37	37
"PWY-5695: inosine 5'-phosphate degradation"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.02432405113539e-07	1.52142248771581e-06	"All logistic values are the same"	"prevalence"	37	37
"PWY-5837: 2-carboxy-1,4-naphthoquinol biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00104297271894005	0.00462018616723443	"All logistic values are the same"	"prevalence"	37	37
"PWY-5838: superpathway of menaquinol-8 biosynthesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00029589893383708	0.00164207650096401	"All logistic values are the same"	"prevalence"	37	37
"PWY-5840: superpathway of menaquinol-7 biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.000506369033755671	0.00250702315731975	"All logistic values are the same"	"prevalence"	37	37
"PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.000244052395275141	0.00141912691554684	"All logistic values are the same"	"prevalence"	37	37
"PWY-5897: superpathway of menaquinol-11 biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00127780883464501	0.00537744551246442	"All logistic values are the same"	"prevalence"	37	37
"PWY-5898: superpathway of menaquinol-12 biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00127398467149165	0.00537744551246442	"All logistic values are the same"	"prevalence"	37	37
"PWY-5899: superpathway of menaquinol-13 biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00129912470277249	0.00542196673471164	"All logistic values are the same"	"prevalence"	37	37
"PWY-5913: partial TCA cycle (obligate autotrophs)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0398477247789515	0.0838462542223771	"All logistic values are the same"	"prevalence"	37	37
"PWY-5918: superpathway of heme b biosynthesis from glutamate"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00425552369120286	0.0137758940003682	"All logistic values are the same"	"prevalence"	37	37
"PWY-5941: glycogen degradation II"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	4.17711891742556e-07	4.58575011586936e-06	"All logistic values are the same"	"prevalence"	37	37
"PWY-5971: palmitate biosynthesis (type II fatty acid synthase)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0335276567185772	0.0726672388106501	"All logistic values are the same"	"prevalence"	37	37
"PWY-5973: cis-vaccenate biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.21205449146178e-05	9.8723793256161e-05	"All logistic values are the same"	"prevalence"	37	37
"PWY-5989: stearate biosynthesis II (bacteria and plants)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0146214662627074	0.0374814236683617	"All logistic values are the same"	"prevalence"	37	37
"PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.59530958554477e-07	2.1200824755266e-06	"All logistic values are the same"	"prevalence"	37	37
"PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	2.69673634534229e-08	5.44740741759142e-07	"All logistic values are the same"	"prevalence"	37	37
"PWY-6123: inosine-5'-phosphate biosynthesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.23272925265372e-05	9.88140115222426e-05	"All logistic values are the same"	"prevalence"	37	37
"PWY-6124: inosine-5'-phosphate biosynthesis II"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	8.36774616439495e-05	0.000556014712239401	"All logistic values are the same"	"prevalence"	37	37
"PWY-6151: S-adenosyl-L-methionine salvage I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	2.45864411496655e-07	2.8874773908328e-06	"All logistic values are the same"	"prevalence"	37	37
"PWY-6163: chorismate biosynthesis from 3-dehydroquinate"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.67328630951147e-08	3.5940832004977e-07	"All logistic values are the same"	"prevalence"	37	37
"PWY-6168: flavin biosynthesis III (fungi)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0236035109152859	0.0546778578542173	"All logistic values are the same"	"prevalence"	37	37
"PWY-6270: isoprene biosynthesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	3.76181977254086e-05	0.000271388426447591	"All logistic values are the same"	"prevalence"	37	37
"PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	2.99281966986698e-08	5.81297666647239e-07	"All logistic values are the same"	"prevalence"	37	37
"PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0143027906027084	0.0370405602788091	"All logistic values are the same"	"prevalence"	37	37
"PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0188842581298627	0.0462939337649547	"All logistic values are the same"	"prevalence"	37	37
"PWY-6317: D-galactose degradation I (Leloir pathway)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	2.35715556407001e-07	2.83419895203656e-06	"All logistic values are the same"	"prevalence"	37	37
"PWY-6385: peptidoglycan biosynthesis III (mycobacteria)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	2.59203813968156e-09	2.86796691647853e-07	"All logistic values are the same"	"prevalence"	37	37
"PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	5.88900084252941e-09	2.86796691647853e-07	"All logistic values are the same"	"prevalence"	37	37
"PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	4.51482162766581e-09	2.86796691647853e-07	"All logistic values are the same"	"prevalence"	37	37
"PWY-6519: 8-amino-7-oxononanoate biosynthesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.015433515539149	0.0387757479963693	"All logistic values are the same"	"prevalence"	37	37
"PWY-6527: stachyose degradation"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	4.8012550069032e-07	5.15879527337472e-06	"All logistic values are the same"	"prevalence"	37	37
"PWY-6531: mannitol cycle"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00139487744776901	0.00572693586279144	"All logistic values are the same"	"prevalence"	37	37
"PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0102171287688848	0.0278900001529018	"All logistic values are the same"	"prevalence"	37	37
"PWY-6609: adenine and adenosine salvage III"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.02439008387023e-08	3.1000883386822e-07	"All logistic values are the same"	"prevalence"	37	37
"PWY-6628: superpathway of L-phenylalanine biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	9.16169581572923e-05	0.000593161075249136	"All logistic values are the same"	"prevalence"	37	37
"PWY-6629: superpathway of L-tryptophan biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.54255417328386e-08	3.54086298867432e-07	"All logistic values are the same"	"prevalence"	37	37
"PWY-6630: superpathway of L-tyrosine biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.000402453603802755	0.00203239069920391	"All logistic values are the same"	"prevalence"	37	37
"PWY-6700: queuosine biosynthesis I (de novo)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	4.06817898701561e-07	4.56540086320641e-06	"All logistic values are the same"	"prevalence"	37	37
"PWY-6703: preQ0 biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	7.01852767892586e-06	6.00738386077552e-05	"All logistic values are the same"	"prevalence"	37	37
"PWY-6823: molybdopterin biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.000582657875927373	0.00280230692707927	"All logistic values are the same"	"prevalence"	37	37
"PWY-6859: all-trans-farnesol biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.000143471908637061	0.000872931492309827	"All logistic values are the same"	"prevalence"	37	37
"PWY-6892: thiazole component of thiamine diphosphate biosynthesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.000107239165242135	0.000685516182876936	"All logistic values are the same"	"prevalence"	37	37
"PWY-6895: superpathway of thiamine diphosphate biosynthesis II"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00371276610794968	0.0123351768718065	"All logistic values are the same"	"prevalence"	37	37
"PWY-6897: thiamine diphosphate salvage II"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	2.04371406375969e-06	1.87650109490663e-05	"All logistic values are the same"	"prevalence"	37	37
"PWY-6901: superpathway of glucose and xylose degradation"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0125887273025227	0.0332843313496019	"All logistic values are the same"	"prevalence"	37	37
"PWY-6936: seleno-amino acid biosynthesis (plants)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00317315397009255	0.0109756353075119	"All logistic values are the same"	"prevalence"	37	37
"PWY-702: L-methionine biosynthesis II"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0459301199625983	0.0942874413866348	"All logistic values are the same"	"prevalence"	37	37
"PWY-7111: pyruvate fermentation to isobutanol (engineered)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.000363648743142431	0.00187390423762171	"All logistic values are the same"	"prevalence"	37	37
"PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0196199927463775	0.0478651996952688	"All logistic values are the same"	"prevalence"	37	37
"PWY-7185: UTP and CTP dephosphorylation I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.3424606311041e-06	1.30373580520687e-05	"All logistic values are the same"	"prevalence"	37	37
"PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.000805803537111682	0.0038030914602	"All logistic values are the same"	"prevalence"	37	37
"PWY-7199: pyrimidine deoxyribonucleosides salvage"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.23396270979015e-08	3.1000883386822e-07	"All logistic values are the same"	"prevalence"	37	37
"PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.000117552646118124	0.000732889954193244	"All logistic values are the same"	"prevalence"	37	37
"PWY-7221: guanosine ribonucleotides de novo biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	9.61951797107119e-08	1.51808017980967e-06	"All logistic values are the same"	"prevalence"	37	37
"PWY-7234: inosine-5'-phosphate biosynthesis III"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00272850293980542	0.00984209989001241	"All logistic values are the same"	"prevalence"	37	37
"PWY-7237: myo-, chiro- and scyllo-inositol degradation"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.81564699852643e-06	1.69796617454787e-05	"All logistic values are the same"	"prevalence"	37	37
"PWY-7238: sucrose biosynthesis II"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	8.66933172005702e-06	7.25677560114626e-05	"All logistic values are the same"	"prevalence"	37	37
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.64677867686702e-06	1.56910043739216e-05	"All logistic values are the same"	"prevalence"	37	37
"PWY-7242: D-fructuronate degradation"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0149100085703133	0.0379094902016967	"All logistic values are the same"	"prevalence"	37	37
"PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0149385911883914	0.0379094902016967	"All logistic values are the same"	"prevalence"	37	37
"PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	2.82050551314583e-06	2.54349157881901e-05	"All logistic values are the same"	"prevalence"	37	37
"PWY-7400: L-arginine biosynthesis IV (archaebacteria)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0275076765591129	0.0609270906243509	"All logistic values are the same"	"prevalence"	37	37
"PWY-7560: methylerythritol phosphate pathway II"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	2.06801014593916e-05	0.00015587240652228	"All logistic values are the same"	"prevalence"	37	37
"PWY-7663: gondoate biosynthesis (anaerobic)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0019205388317548	0.00734751598512254	"All logistic values are the same"	"prevalence"	37	37
"PWY-7664: oleate biosynthesis IV (anaerobic)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0199212984662176	0.048135194858564	"All logistic values are the same"	"prevalence"	37	37
"PWY-7761: NAD salvage pathway II (PNC IV cycle)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	6.70504501920632e-07	6.77209546939839e-06	"All logistic values are the same"	"prevalence"	37	37
"PWY-7790: UMP biosynthesis II"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	6.31739014433919e-08	1.06342734096376e-06	"All logistic values are the same"	"prevalence"	37	37
"PWY-7791: UMP biosynthesis III"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	6.89358048422406e-08	1.1229864982365e-06	"All logistic values are the same"	"prevalence"	37	37
"PWY-7851: coenzyme A biosynthesis II (eukaryotic)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	2.31748458645598e-07	2.83419895203656e-06	"All logistic values are the same"	"prevalence"	37	37
"PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	4.19987655764231e-09	2.86796691647853e-07	"All logistic values are the same"	"prevalence"	37	37
"PWY-7977: L-methionine biosynthesis IV"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	4.39337899393877e-09	2.86796691647853e-07	"All logistic values are the same"	"prevalence"	37	37
"PWY-8004: Entner-Doudoroff pathway I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00206264440077275	0.0077158179436314	"All logistic values are the same"	"prevalence"	37	37
